,country_name,country_id,x_coord,y_coord
241,Fiji,242.0,"[178.187, 178.593, 178.667, 177.898, 177.312, 177.255, 177.522, 178.187]","[-17.312, -17.645, -18.09, -18.277, -18.093, -17.885, -17.507, -17.312]"
242,Indonesia,360.0,"[119.945, 120.8, 120.734, 120.452, 120.162, 119.672, 119.19, 118.931, 119.18, 119.945]","[-9.278, -9.972, -10.177, -10.318, -10.24, -9.78, -9.758, -9.559, -9.375, -9.278]"
243,Indonesia,360.0,"[124.949, 125.193, 124.983, 125.088, 124.742, 124.405, 123.453, 123.762, 123.572, 123.788, 123.998, 124.354, 124.476, 124.949]","[-8.958, -9.156, -9.191, -9.461, -9.877, -10.158, -10.353, -10.05, -9.936, -9.484, -9.335, -9.485, -9.174, -8.958]"
244,Indonesia,360.0,"[117.938, 118.276, 118.643, 118.657, 118.758, 118.995, 119.032, 119.169, 119.178, 118.749, 118.945, 118.457, 118.375, 118.429, 118.425, 118.395, 117.887, 117.027, 116.73, 116.819, 117.117, 117.609, 117.808, 118.272, 117.69, 117.938]","[-8.084, -8.37, -8.295, -8.549, -8.313, -8.31, -8.648, -8.558, -8.728, -8.7, -8.831, -8.886, -8.823, -8.679, -8.624, -8.597, -8.947, -9.119, -9.01, -8.517, -8.366, -8.43, -8.73, -8.659, -8.237, -8.084]"
245,Indonesia,360.0,"[122.868, 123.025, 122.789, 122.833, 121.786, 121.385, 120.989, 120.823, 119.923, 119.804, 119.857, 120.423, 121.506, 121.616, 122.013, 122.234, 122.472, 122.897, 122.731, 122.868]","[-8.069, -8.31, -8.424, -8.597, -8.895, -8.801, -8.96, -8.822, -8.872, -8.761, -8.429, -8.229, -8.624, -8.47, -8.43, -8.626, -8.608, -8.278, -8.227, -8.069]"
246,Indonesia,360.0,"[138.673, 139.105, 138.956, 138.44, 137.625, 138.067, 138.673]","[-7.375, -7.575, -8.051, -8.379, -8.42, -7.615, -7.375]"
247,Indonesia,360.0,"[106.038, 106.175, 106.269, 106.841, 107.019, 107.026, 107.656, 108.302, 108.745, 110.385, 110.661, 110.918, 111.217, 111.491, 112.117, 112.548, 112.9, 113.287, 114.037, 114.438, 114.35, 114.594, 113.255, 112.649, 111.79, 111.701, 110.707, 109.386, 108.787, 108.894, 108.861, 108.343, 107.397, 106.402, 106.515, 106.019, 105.535, 105.206, 105.368, 105.465, 105.648, 105.798, 106.038]","[-5.875, -6.031, -5.939, -6.124, -6.078, -5.91, -6.253, -6.24, -6.819, -6.956, -6.503, -6.402, -6.69, -6.62, -6.9, -6.843, -7.624, -7.785, -7.605, -7.789, -8.523, -8.751, -8.286, -8.448, -8.255, -8.385, -8.202, -7.716, -7.74, -7.711, -7.61, -7.821, -7.495, -7.385, -6.97, -6.82, -6.875, -6.766, -6.646, -6.828, -6.482, -6.489, -5.875]"
248,Indonesia,360.0,"[129.538, 130.568, 130.659, 130.83, 130.848, 129.907, 129.517, 129.527, 128.931, 128.886, 128.449, 128.175, 127.91, 127.83, 128.105, 128.167, 129.045, 129.125, 129.538]","[-2.791, -3.12, -3.398, -3.451, -3.869, -3.33, -3.291, -3.465, -3.346, -3.196, -3.452, -3.056, -3.566, -3.157, -3.06, -2.849, -2.788, -2.964, -2.791]"
249,Indonesia,360.0,"[105.886, 106.184, 106.291, 106.845, 106.589, 106.738, 106.512, 105.946, 105.758, 105.126, 105.416, 105.387, 105.601, 105.807, 105.697, 105.886]","[-1.501, -1.895, -2.415, -2.572, -2.9, -3.087, -3.115, -2.809, -2.14, -2.083, -1.776, -1.606, -1.529, -1.814, -1.528, -1.501]"
250,Indonesia,360.0,"[132.424, 134.14, 134.014, 134.278, 134.074, 134.159, 134.458, 134.458, 134.63, 134.682, 134.851, 134.796, 135.107, 135.5, 136.225, 136.331, 137.171, 137.11, 137.801, 139.753, 140.155, 140.722, 140.757, 140.714, 140.715, 141.002, 141.002, 140.842, 141.022, 141.02, 139.958, 139.932, 140.059, 140.037, 139.391, 139.267, 138.949, 138.868, 139.14, 138.671, 139.17, 139.244, 138.854, 138.544, 138.921, 138.655, 138.805, 138.399, 138.244, 138.409, 138.409, 138.335, 138.154, 138.365, 138.054, 138.121, 138.007, 137.867, 137.941, 137.986, 137.994, 137.955, 137.809, 137.853, 137.547, 137.577, 137.497, 137.513, 137.402, 137.262, 136.822, 135.907, 135.198, 134.618, 134.933, 134.503, 134.435, 134.314, 134.31, 134.113, 134.193, 134.138, 133.969, 133.835, 133.812, 133.618, 133.698, 133.689, 133.892, 133.855, 133.807, 133.646, 133.65, 133.443, 133.596, 133.4, 133.448, 133.232, 132.895, 132.722, 132.932, 132.837, 132.658, 132.342, 131.978, 132.062, 132.031, 131.967, 131.947, 132.21, 132.724, 133.219, 133.38, 133.322, 133.428, 133.452, 133.467, 133.525, 133.64, 133.667, 133.695, 133.735, 133.795, 133.812, 133.732, 133.998, 133.85, 133.94, 133.637, 132.311, 131.92, 132.071, 131.901, 131.88, 131.983, 131.963, 131.81, 131.555, 131.447, 131.357, 131.217, 130.93, 131.224, 131.227, 131.834, 132.424]","[-0.339, -0.866, -0.967, -1.352, -1.664, -2.312, -2.865, -2.549, -2.48, -2.968, -2.888, -3.137, -3.375, -3.351, -2.617, -2.26, -2.114, -1.799, -1.467, -2.357, -2.32, -2.484, -2.538, -2.542, -2.631, -2.605, -6.324, -6.612, -6.892, -9.125, -8.186, -8.133, -8.064, -8.007, -8.165, -8.04, -8.254, -8.103, -7.581, -7.214, -7.236, -7.141, -7.16, -6.954, -6.831, -6.725, -6.698, -6.343, -5.874, -5.843, -5.73, -5.839, -5.753, -5.668, -5.733, -5.382, -5.489, -5.361, -5.294, -5.294, -5.278, -5.27, -5.371, -5.255, -5.174, -5.03, -5.15, -5.01, -5.111, -4.929, -4.91, -4.487, -4.459, -4.116, -3.919, -4.03, -3.908, -3.866, -4.034, -3.894, -3.827, -3.739, -3.867, -3.558, -3.725, -3.475, -3.413, -3.154, -3.075, -2.927, -2.91, -3.123, -3.394, -3.425, -3.524, -3.601, -3.867, -4.075, -4.086, -3.639, -3.551, -3.302, -3.323, -2.943, -2.932, -2.798, -2.78, -2.788, -2.774, -2.663, -2.806, -2.407, -2.513, -2.674, -2.506, -2.645, -2.511, -2.637, -2.535, -2.73, -2.502, -2.511, -2.647, -2.657, -2.43, -2.398, -2.335, -2.091, -2.234, -2.286, -1.87, -1.663, -1.706, -1.632, -1.546, -1.478, -1.613, -1.387, -1.518, -1.372, -1.527, -1.435, -1.135, -0.824, -0.709, -0.339]"
251,Indonesia,360.0,"[125.0, 125.252, 124.461, 123.627, 123.257, 123.062, 121.796, 121.53, 121.061, 120.611, 120.16, 120.006, 120.063, 120.525, 120.683, 121.093, 121.628, 121.942, 122.202, 122.96, 122.718, 123.052, 123.398, 123.46, 123.323, 123.099, 122.802, 122.377, 121.858, 121.668, 121.339, 121.29, 122.484, 122.324, 122.381, 122.238, 122.2, 122.668, 122.53, 122.683, 122.855, 122.885, 122.683, 122.745, 122.587, 122.111, 122.007, 121.547, 121.608, 120.884, 121.075, 120.97, 121.093, 120.673, 120.185, 120.422, 120.323, 120.457, 120.263, 120.47, 120.318, 119.787, 119.44, 119.35, 119.635, 119.426, 118.931, 118.774, 118.883, 118.753, 119.143, 119.213, 119.359, 119.334, 119.733, 119.876, 119.814, 119.609, 119.842, 119.777, 119.91, 120.044, 120.283, 120.598, 120.908, 121.467, 121.439, 121.661, 122.442, 122.843, 122.982, 123.952, 124.567, 124.535, 124.823, 125.0]","[1.754, 1.507, 0.442, 0.268, 0.311, 0.515, 0.409, 0.551, 0.403, 0.536, 0.224, -0.178, -0.64, -1.011, -1.414, -1.43, -0.801, -0.99, -0.778, -0.752, -0.658, -0.561, -0.64, -0.769, -1.053, -0.836, -0.937, -1.51, -1.67, -1.948, -1.775, -1.842, -3.174, -3.23, -3.454, -3.383, -3.605, -3.897, -3.977, -4.156, -4.073, -4.413, -4.326, -4.51, -4.397, -4.493, -4.899, -4.773, -4.06, -3.531, -3.202, -2.808, -2.716, -2.648, -2.972, -3.269, -4.099, -4.659, -5.142, -5.625, -5.511, -5.706, -5.601, -5.328, -3.965, -3.463, -3.57, -3.105, -2.89, -2.777, -2.472, -1.994, -1.898, -1.172, -0.642, -0.86, -0.136, -0.008, -0.097, 0.221, 0.233, 0.722, 0.986, 0.762, 1.36, 1.302, 1.148, 1.025, 1.033, 0.808, 0.979, 0.845, 1.18, 1.356, 1.462, 1.754]"
252,Indonesia,360.0,"[127.979, 127.836, 128.021, 128.016, 127.653, 127.876, 127.976, 128.195, 128.095, 128.462, 128.72, 128.752, 128.7, 128.189, 128.679, 128.67, 128.849, 128.919, 128.07, 127.86, 128.045, 128.44, 128.017, 127.657, 127.73, 127.524, 127.635, 127.395, 127.569, 127.979]","[2.189, 1.854, 1.702, 1.311, 0.875, 0.822, 1.083, 1.17, 1.283, 1.555, 1.579, 1.402, 1.067, 0.788, 0.56, 0.338, 0.287, 0.202, 0.473, 0.297, -0.422, -0.915, -0.694, -0.222, 0.31, 0.556, 0.853, 1.045, 1.758, 2.189]"
253,Indonesia,360.0,"[116.581, 117.246, 117.594, 117.359, 117.838, 117.487, 117.497, 117.152, 117.014, 117.442, 117.519, 117.382, 117.384, 117.306, 117.265, 117.624, 117.517, 117.668, 117.585, 118.092, 117.735, 117.912, 117.735, 117.844, 119.0, 118.799, 118.364, 117.889, 118.036, 117.752, 117.462, 117.462, 117.633, 117.436, 117.615, 117.345, 117.253, 116.895, 116.81, 116.818, 116.787, 116.771, 116.749, 116.734, 116.723, 116.719, 116.704, 116.702, 116.761, 116.524, 116.302, 116.165, 116.451, 116.459, 116.333, 116.304, 116.595, 116.51, 116.401, 116.262, 116.405, 116.313, 116.147, 116.1, 116.059, 116.278, 116.186, 116.137, 116.109, 116.087, 116.19, 115.969, 114.636, 114.532, 114.459, 114.251, 114.299, 114.3, 114.099, 114.113, 113.635, 113.614, 113.344, 113.022, 113.03, 112.636, 112.257, 111.874, 111.822, 111.783, 111.829, 111.702, 111.541, 111.435, 110.673, 110.613, 110.259, 110.13, 109.89, 110.074, 109.76, 109.676, 109.402, 109.447, 109.64, 109.297, 109.245, 109.464, 109.571, 109.591, 109.125, 109.05, 109.208, 109.168, 109.282, 108.91, 108.907, 109.073, 109.149, 108.958, 109.382, 109.317, 109.643, 109.538, 109.662, 110.576, 111.224, 111.826, 112.5, 113.003, 112.975, 113.63, 113.976, 114.564, 114.716, 114.879, 114.8, 115.237, 115.09, 115.567, 115.558, 115.705, 115.879, 116.079, 116.581]","[4.386, 4.374, 4.171, 4.098, 3.705, 3.735, 3.599, 3.646, 3.594, 3.414, 3.287, 3.276, 3.236, 3.221, 3.155, 3.08, 2.943, 2.992, 2.838, 2.318, 2.189, 2.055, 2.052, 1.862, 0.984, 0.794, 0.8, 1.12, 0.787, 0.753, 0.091, -0.498, -0.431, -0.663, -0.781, -0.911, -0.805, -1.272, -1.282, -1.199, -1.213, -1.129, -1.106, -1.11, -1.092, -1.099, -1.085, -1.085, -1.361, -1.629, -1.666, -1.803, -1.77, -2.048, -2.053, -2.143, -2.258, -2.565, -2.486, -2.533, -2.562, -2.961, -2.794, -2.863, -3.008, -3.13, -3.163, -3.139, -3.137, -3.156, -3.236, -3.607, -4.185, -3.352, -3.5, -3.395, -3.319, -3.283, -3.361, -3.21, -3.465, -3.15, -3.286, -2.938, -3.138, -3.408, -3.305, -3.569, -3.557, -3.527, -3.058, -2.803, -3.043, -2.885, -3.041, -2.833, -2.966, -2.036, -1.838, -1.363, -1.015, -1.22, -1.258, -0.997, -0.987, -0.899, -0.661, -0.755, -0.768, -0.74, -0.546, -0.241, -0.221, 0.033, 0.007, 0.322, 1.161, 1.202, 1.25, 1.207, 1.815, 1.928, 2.084, 1.925, 1.619, 0.854, 1.092, 0.985, 1.58, 1.581, 1.408, 1.216, 1.45, 1.426, 1.856, 1.915, 2.251, 2.506, 2.823, 3.162, 3.919, 4.198, 4.391, 4.276, 4.386]"
254,Indonesia,360.0,"[95.441, 96.392, 97.506, 97.903, 97.978, 98.289, 98.156, 98.528, 98.685, 99.753, 99.995, 99.95, 100.012, 99.992, 100.034, 100.058, 100.111, 100.222, 100.395, 100.933, 100.809, 101.047, 101.407, 101.752, 102.149, 102.413, 102.91, 103.106, 102.683, 103.327, 103.729, 103.808, 103.425, 103.321, 103.519, 103.295, 103.599, 103.369, 103.394, 103.276, 103.814, 104.38, 104.48, 104.56, 104.536, 104.879, 104.629, 104.716, 104.847, 104.939, 104.952, 105.01, 105.213, 105.619, 105.81, 106.052, 106.085, 105.811, 105.957, 105.773, 105.914, 105.723, 105.284, 105.161, 104.53, 104.731, 104.554, 103.909, 102.897, 102.275, 102.21, 101.605, 100.887, 100.862, 100.565, 100.395, 100.325, 99.698, 99.136, 98.711, 98.798, 97.751, 97.596, 96.867, 96.501, 95.538, 95.211, 95.195, 95.441]","[5.661, 5.216, 5.254, 4.899, 4.531, 4.431, 4.085, 4.017, 3.766, 3.18, 2.937, 2.708, 2.681, 2.65, 2.624, 2.741, 2.502, 2.708, 2.327, 1.81, 2.21, 2.303, 1.708, 1.675, 1.383, 0.805, 0.717, 0.456, 0.225, 0.55, 0.281, 0.0, -0.082, -0.252, -0.213, -0.333, -0.43, -0.438, -0.675, -0.706, -1.034, -1.033, -1.99, -1.856, -2.021, -2.084, -2.337, -2.604, -2.285, -2.501, -2.333, -2.493, -2.331, -2.392, -2.918, -2.996, -3.237, -3.596, -3.838, -4.111, -4.647, -5.905, -5.446, -5.81, -5.522, -5.929, -5.929, -5.129, -4.493, -3.962, -3.656, -3.233, -2.331, -1.927, -1.331, -1.272, -0.854, 0.017, 0.253, 1.565, 1.729, 2.276, 2.875, 3.695, 3.754, 4.66, 5.282, 5.537, 5.661]"
255,Malaysia,458.0,"[100.205, 100.423, 100.738, 100.854, 101.112, 100.984, 101.134, 101.581, 101.825, 102.095, 102.35, 102.497, 103.115, 103.477, 103.324, 103.48, 103.458, 103.827, 104.279, 104.092, 104.122, 103.941, 104.002, 103.515, 103.513, 103.345, 101.291, 101.302, 100.812, 100.908, 100.725, 100.721, 100.797, 100.853, 100.862, 100.908, 100.858, 100.769, 100.558, 100.664, 100.375, 100.42, 100.12, 100.205]","[6.722, 6.515, 6.51, 6.232, 6.251, 5.807, 5.613, 5.934, 5.733, 6.246, 6.164, 5.869, 5.394, 4.539, 3.805, 3.515, 2.825, 2.593, 1.37, 1.372, 1.538, 1.663, 1.442, 1.425, 1.269, 1.56, 2.847, 3.263, 3.794, 3.867, 3.875, 4.012, 4.0, 4.043, 3.971, 3.963, 4.049, 4.017, 4.315, 4.684, 5.032, 5.647, 6.416, 6.722]"
256,Malaysia,458.0,"[116.752, 116.867, 116.768, 116.778, 116.755, 116.757, 116.739, 116.736, 116.74, 117.145, 117.292, 117.477, 117.517, 117.734, 117.558, 117.786, 118.007, 118.134, 117.897, 117.948, 118.35, 118.558, 118.553, 118.639, 118.819, 118.82, 118.885, 119.252, 119.155, 118.677, 118.332, 118.124, 118.495, 118.592, 118.551, 117.977, 117.647, 117.529, 117.246, 116.171, 116.079, 115.878, 115.558, 115.567, 115.09, 115.237, 114.8, 114.879, 114.716, 114.564, 113.976, 113.63, 112.975, 113.003, 112.5, 111.826, 111.224, 110.576, 109.662, 109.538, 109.645, 109.892, 110.287, 110.338, 110.707, 110.8, 111.171, 110.989, 111.215, 111.08, 111.354, 111.165, 111.197, 111.491, 111.43, 113.035, 113.93, 113.976, 114.26, 114.316, 114.649, 114.88, 114.77, 115.025, 115.09, 115.335, 115.156, 115.376, 115.607, 115.339, 115.368, 115.589, 115.864, 116.752]","[7.031, 6.825, 6.665, 6.659, 6.633, 6.583, 6.576, 6.57, 6.558, 7.009, 6.611, 6.497, 6.628, 6.43, 5.902, 5.867, 6.065, 5.847, 5.798, 5.666, 5.83, 5.701, 5.526, 5.651, 5.395, 5.507, 5.38, 5.379, 5.101, 4.935, 5.035, 4.883, 4.459, 4.516, 4.352, 4.226, 4.429, 4.161, 4.374, 4.393, 4.276, 4.391, 3.919, 3.162, 2.823, 2.506, 2.251, 1.915, 1.856, 1.426, 1.45, 1.216, 1.408, 1.581, 1.58, 0.985, 1.092, 0.854, 1.619, 1.925, 2.082, 1.698, 1.675, 1.812, 1.457, 1.584, 1.365, 1.587, 1.645, 1.764, 2.15, 2.156, 2.375, 2.35, 2.704, 3.168, 4.267, 4.599, 4.507, 4.264, 4.006, 4.371, 4.725, 4.892, 4.386, 4.303, 4.912, 4.906, 5.23, 5.302, 5.406, 5.635, 5.581, 7.031]"
257,New Caledonia,540.0,"[164.002, 165.242, 165.625, 166.93, 167.0, 166.432, 166.063, 166.0, 164.947, 164.796, 164.369, 164.002]","[-20.08, -20.777, -21.274, -22.087, -22.343, -22.309, -21.89, -21.972, -21.363, -21.061, -20.768, -20.08]"
258,New Zealand,554.0,"[172.694, 172.934, 172.984, 173.02, 173.046, 172.762, 172.655, 173.063, 173.001, 173.196, 173.837, 173.853, 173.981, 174.026, 173.864, 173.827, 173.775, 173.952, 173.781, 173.867, 173.76, 173.822, 173.862, 173.97, 174.122, 173.872, 174.045, 173.934, 173.972, 174.316, 174.189, 173.967, 173.907, 174.202, 174.185, 174.254, 174.258, 174.277, 174.274, 174.311, 174.319, 174.03, 174.277, 173.322, 172.694, 172.81, 172.657, 172.666, 173.052, 173.105, 172.217, 172.171, 171.898, 171.739, 171.669, 172.213, 171.525, 171.322, 171.521, 171.133, 171.148, 170.886, 171.143, 170.573, 170.719, 170.51, 170.671, 170.668, 170.725, 170.729, 170.752, 170.307, 169.59, 168.329, 168.224, 168.384, 168.338, 167.782, 167.65, 166.782, 166.61, 166.714, 166.782, 166.774, 166.855, 166.922, 166.747, 166.714, 166.564, 166.774, 166.645, 166.687, 166.71, 166.71, 166.452, 166.457, 166.857, 166.98, 166.729, 166.751, 166.907, 166.939, 166.968, 166.729, 166.991, 166.885, 166.955, 167.003, 167.016, 166.677, 166.875, 166.808, 167.168, 167.008, 167.193, 167.173, 167.017, 166.975, 167.31, 167.139, 167.33, 167.395, 167.435, 167.361, 167.527, 167.753, 167.923, 167.818, 168.37, 168.714, 169.034, 169.072, 169.152, 169.222, 169.043, 169.805, 169.777, 169.81, 169.842, 169.953, 169.781, 170.148, 170.056, 170.382, 170.263, 170.462, 170.628, 170.611, 170.465, 170.438, 170.658, 170.728, 170.749, 170.665, 171.144, 171.462, 171.718, 172.062, 172.134, 172.694]","[-40.499, -40.519, -40.53, -40.545, -40.562, -40.516, -40.66, -40.857, -41.148, -41.333, -40.926, -40.992, -40.89, -40.914, -41.024, -40.992, -41.021, -41.063, -41.154, -41.177, -41.268, -41.294, -41.22, -41.219, -41.171, -41.21, -41.108, -41.039, -40.985, -40.998, -41.196, -41.225, -41.281, -41.278, -41.252, -41.262, -41.245, -41.245, -41.235, -41.214, -41.215, -41.449, -41.745, -42.885, -43.28, -43.589, -43.622, -43.666, -43.654, -43.838, -43.901, -43.798, -43.676, -43.555, -43.524, -43.903, -44.184, -44.005, -44.186, -44.462, -44.935, -44.892, -44.947, -45.721, -45.788, -45.889, -45.835, -45.818, -45.798, -45.775, -45.871, -45.96, -46.58, -46.626, -46.517, -46.484, -46.419, -46.388, -46.168, -46.23, -46.158, -46.112, -46.046, -46.002, -45.985, -45.928, -46.005, -46.079, -46.073, -45.97, -45.949, -45.881, -45.87, -45.86, -46.0, -45.815, -45.775, -45.72, -45.73, -45.67, -45.642, -45.631, -45.608, -45.598, -45.564, -45.543, -45.523, -45.502, -45.493, -45.58, -45.423, -45.314, -45.466, -45.315, -45.322, -45.254, -45.284, -45.141, -45.053, -44.988, -44.845, -45.003, -44.995, -44.827, -44.876, -44.584, -44.67, -44.499, -44.011, -44.029, -43.84, -43.91, -43.955, -43.973, -43.837, -43.575, -43.446, -43.467, -43.476, -43.492, -43.443, -43.368, -43.287, -43.166, -43.11, -43.04, -43.172, -43.083, -43.037, -43.037, -42.958, -43.095, -43.101, -42.954, -42.565, -41.752, -41.721, -41.397, -40.853, -40.499]"
259,New Zealand,554.0,"[173.018, 172.86, 173.279, 173.237, 173.398, 173.431, 174.081, 173.979, 174.105, 174.335, 174.595, 174.329, 174.32, 174.501, 174.573, 174.869, 174.693, 174.678, 174.844, 174.713, 174.816, 174.673, 174.635, 174.665, 174.658, 174.675, 175.191, 175.344, 175.576, 175.325, 175.495, 175.609, 175.824, 175.672, 175.667, 175.856, 175.96, 177.152, 177.983, 178.553, 178.387, 178.294, 177.922, 178.004, 177.867, 177.841, 177.047, 176.867, 177.097, 176.625, 175.965, 175.324, 175.132, 174.869, 174.848, 174.906, 174.9, 174.613, 174.915, 175.256, 175.057, 173.95, 173.753, 174.593, 174.685, 174.918, 174.784, 174.896, 174.762, 174.975, 174.84, 174.775, 174.539, 174.705, 174.932, 174.777, 174.494, 174.155, 174.448, 174.429, 174.359, 174.258, 174.259, 174.383, 174.509, 174.309, 174.403, 174.184, 174.228, 173.913, 174.181, 174.054, 173.367, 173.481, 173.359, 173.055, 173.155, 172.644, 173.018]","[-34.396, -34.544, -34.892, -35.015, -34.783, -34.99, -35.121, -35.211, -35.347, -35.181, -35.858, -35.722, -35.836, -35.839, -36.14, -36.367, -36.422, -36.599, -36.604, -36.622, -36.827, -36.786, -36.824, -36.833, -36.881, -36.895, -36.933, -37.21, -37.244, -36.49, -36.51, -36.756, -36.725, -36.84, -36.875, -36.926, -37.633, -38.045, -37.54, -37.69, -37.814, -38.53, -38.703, -39.116, -39.268, -39.06, -39.199, -39.486, -39.646, -40.492, -41.247, -41.61, -41.36, -41.411, -41.36, -41.283, -41.233, -41.285, -41.102, -40.498, -39.939, -39.541, -39.288, -38.82, -38.114, -38.092, -38.086, -37.965, -37.859, -37.798, -37.797, -37.347, -37.056, -37.22, -37.056, -36.924, -37.051, -36.45, -36.647, -36.347, -36.41, -36.384, -36.329, -36.326, -36.255, -36.311, -36.17, -36.123, -36.265, -36.006, -36.333, -36.403, -35.549, -35.407, -35.526, -35.193, -35.003, -34.478, -34.396]"
260,Papua New Guinea,598.0,"[141.008, 142.537, 143.514, 144.018, 144.535, 144.576, 145.03, 145.322, 145.805, 145.759, 147.571, 147.86, 146.95, 147.176, 147.713, 148.13, 148.222, 148.437, 148.6, 149.293, 149.238, 150.062, 149.713, 149.86, 150.613, 150.874, 150.623, 150.342, 150.695, 150.202, 149.854, 150.042, 150.103, 150.087, 149.743, 148.964, 148.701, 148.399, 148.232, 147.992, 147.89, 147.727, 147.29, 146.899, 146.97, 146.592, 146.611, 146.09, 145.813, 144.873, 144.89, 144.753, 144.753, 144.667, 144.635, 144.657, 144.633, 144.619, 144.679, 144.545, 144.537, 144.416, 144.375, 144.358, 144.506, 144.282, 144.22, 144.141, 144.144, 144.112, 144.151, 143.908, 143.771, 143.637, 143.929, 143.391, 143.694, 142.666, 142.512, 142.348, 142.195, 142.361, 142.459, 143.108, 143.402, 143.371, 142.639, 142.219, 141.121, 141.022, 140.842, 141.002, 141.008]","[-2.608, -3.238, -3.443, -3.814, -3.817, -4.0, -4.348, -4.386, -4.851, -5.48, -6.057, -6.646, -6.734, -7.463, -7.943, -8.064, -8.557, -8.683, -9.082, -9.016, -9.502, -9.687, -9.812, -10.02, -10.286, -10.226, -10.355, -10.337, -10.564, -10.705, -10.558, -10.518, -10.475, -10.454, -10.349, -10.29, -10.121, -10.209, -10.02, -10.166, -10.039, -10.108, -9.505, -9.269, -9.058, -9.0, -8.815, -8.095, -7.902, -7.787, -7.588, -7.67, -7.407, -7.496, -7.467, -7.423, -7.388, -7.543, -7.652, -7.413, -7.695, -7.468, -7.437, -7.463, -7.819, -7.576, -7.747, -7.682, -7.613, -7.59, -7.799, -7.719, -7.536, -7.431, -7.993, -7.929, -8.233, -8.268, -8.334, -8.15, -8.194, -8.181, -8.37, -8.455, -8.757, -9.01, -9.335, -9.078, -9.231, -6.892, -6.612, -6.324, -2.608]"
261,Papua New Guinea,598.0,"[152.172, 152.164, 152.405, 152.322, 151.949, 152.12, 151.813, 151.47, 151.509, 151.008, 150.792, 150.407, 149.607, 149.374, 149.037, 149.033, 148.32, 148.413, 149.261, 149.876, 150.092, 150.193, 150.017, 150.093, 150.897, 151.348, 151.686, 151.492, 151.945, 152.172]","[-4.145, -4.302, -4.338, -4.855, -5.005, -5.398, -5.59, -5.523, -5.68, -6.037, -6.012, -6.27, -6.293, -6.064, -6.164, -6.018, -5.698, -5.446, -5.59, -5.52, -4.998, -5.058, -5.288, -5.519, -5.488, -4.912, -4.868, -4.21, -4.343, -4.145]"
262,Philippines,608.0,"[125.439, 125.958, 126.042, 126.207, 126.157, 126.333, 126.08, 126.393, 126.295, 126.455, 126.359, 126.569, 126.605, 126.282, 126.351, 126.155, 126.261, 126.194, 125.854, 125.651, 125.374, 125.716, 125.412, 125.172, 125.265, 124.951, 124.185, 123.945, 124.251, 123.687, 123.425, 123.408, 123.301, 123.115, 123.123, 122.994, 122.812, 122.848, 122.626, 122.153, 121.935, 122.222, 122.907, 123.026, 123.298, 123.378, 123.837, 123.868, 123.637, 123.666, 124.23, 124.383, 124.742, 124.797, 125.083, 125.207, 125.54, 125.439]","[9.828, 9.486, 9.238, 9.308, 9.108, 8.845, 8.611, 8.499, 8.208, 8.242, 7.886, 7.72, 7.287, 6.932, 6.805, 6.909, 6.757, 6.274, 7.363, 7.246, 6.727, 6.105, 5.572, 5.799, 6.094, 5.855, 6.215, 6.822, 7.407, 7.815, 7.813, 7.357, 7.53, 7.516, 7.758, 7.461, 7.437, 7.718, 7.777, 6.911, 6.973, 7.962, 8.146, 8.489, 8.522, 8.73, 8.43, 8.166, 8.019, 7.954, 8.222, 8.596, 8.499, 8.997, 8.828, 9.092, 8.965, 9.828]"
263,Philippines,608.0,"[123.198, 123.565, 123.133, 123.297, 123.018, 122.375, 122.852, 122.793, 122.962, 123.198]","[11.005, 10.792, 9.842, 9.244, 9.04, 9.839, 10.075, 10.523, 10.894, 11.005]"
264,Philippines,608.0,"[119.477, 119.568, 119.485, 119.717, 119.29, 119.201, 118.751, 118.754, 118.486, 117.181, 117.627, 118.07, 118.995, 119.257, 119.344, 119.219, 119.286, 119.285, 119.432, 119.472, 119.301, 119.477]","[11.424, 11.292, 10.881, 10.511, 10.287, 10.054, 9.929, 9.662, 9.294, 8.335, 9.05, 9.288, 10.419, 10.488, 10.735, 10.955, 10.94, 10.851, 10.722, 10.726, 11.009, 11.424]"
265,Philippines,608.0,"[121.952, 122.379, 122.463, 122.827, 122.867, 123.148, 123.166, 123.127, 122.72, 122.733, 121.955, 122.1, 121.841, 121.952]","[11.941, 11.739, 11.545, 11.612, 11.421, 11.601, 11.467, 11.172, 10.951, 10.791, 10.415, 11.647, 11.764, 11.941]"
266,Philippines,608.0,"[124.958, 125.145, 125.513, 125.431, 125.631, 125.533, 125.66, 125.756, 125.658, 125.232, 125.128, 124.977, 124.995, 124.839, 124.816, 125.043, 124.48, 124.259, 124.958]","[12.578, 12.585, 12.196, 11.607, 11.359, 11.197, 11.203, 11.017, 11.144, 11.087, 11.296, 11.284, 11.433, 11.465, 11.516, 11.752, 12.103, 12.549, 12.578]"
267,Philippines,608.0,"[120.416, 120.991, 121.556, 121.394, 121.11, 120.651, 120.306, 120.416]","[13.531, 13.525, 13.122, 12.287, 12.248, 13.189, 13.423, 13.531]"
